"","user_id","session_id","timestamp","event_name","medium","bedrooms","bathrooms","price","offering_type","property_type_id","furnishings","market","listing_status","time_diff"
"41","010f42fa-361e-4f3c-befd-8031be4a8565","fb2eb27f-6137-45cf-b060-a2bacdeb54e0","2018-11-21 15:15:47","lead_click","phone",1,1,43000,"rent",1,"furnished","residential","standard",5.09941448769636
"42","01273298-8584-4dcc-96fc-e7f8d4b618ac","6fa2abdd-2419-4de8-924c-0b0c35723e26","2018-11-21 20:19:32","lead_click","phone",1,2,185000,"buy",1,"unfurnished","residential","featured",4.88847698769636
"43","012d8660-fa84-4a97-b99b-5810d97a5292","7aa2bfc7-3b39-4d38-b2b0-7e12873d3d48","2018-11-21 16:19:00","lead_click","phone",1,1,65000,"rent",1,"furnished","residential","standard",5.05551402473339
"44","012d8660-fa84-4a97-b99b-5810d97a5292","7aa2bfc7-3b39-4d38-b2b0-7e12873d3d48","2018-11-21 16:20:26","lead_click","phone",1,2,65000,"rent",1,"furnished","residential","standard",5.05451865436302
"45","012d8660-fa84-4a97-b99b-5810d97a5292","7aa2bfc7-3b39-4d38-b2b0-7e12873d3d48","2018-11-21 16:39:07","lead_click","phone",3,4,125000,"rent",1,"unfurnished","residential","standard",5.04154411732599
"46","01326785-4a9a-42a0-991a-9844e86092cf","0d14b176-3103-48b9-b8ed-5bbd2a877faf","2018-11-21 15:44:48","lead_click","phone",4,5,400000,"rent",35,"furnished","residential","premium",5.07926402473339
"47","01460420-4fc7-4ced-9125-504f2ec04276","3891d91c-9bc3-46ef-8aea-a0323c5818f8","2018-11-21 15:28:13","lead_click","phone",1,1,25000,"rent",1,"unfurnished","residential","standard",5.0907802284371
"48","01737102-fa3d-4c42-a0ed-cabb0c17cb22","8bd1de0b-4c0c-4bbb-a24a-4427e51299f5","2018-11-21 14:00:37","lead_click","phone",1,2,55000,"rent",1,"unfurnished","residential","featured",5.15161356177043
"49","0176b1e8-578b-4292-b5df-f7f8054ae4d4","3c320981-aa99-46bb-894f-7d5b79321498","2018-11-22 00:23:37","lead_click","phone",1,2,55000,"rent",1,"part_furnished","residential","featured",4.71897467288154
"50","0185cd15-e191-4552-bf7b-a043ad011d66","fed2f973-873e-48fb-9c1f-86492ca080ba","2018-11-21 22:30:29","lead_click","phone",0,0,150000,"buy",21,"part_furnished","commercial","featured",4.79753948769636
"51","0185cd15-e191-4552-bf7b-a043ad011d66","fed2f973-873e-48fb-9c1f-86492ca080ba","2018-11-21 22:30:43","lead_click","phone",0,0,150000,"buy",21,"part_furnished","commercial","featured",4.79737745065932
"52","01ab502c-5891-49e1-a0df-a5c91c4766d1","2ebc6936-46b1-4dd1-b446-278a4dad61fb","2018-11-21 19:03:44","lead_click","email",0,1,18000,"rent",1,"unfurnished","residential","standard",4.94111587658525
"53","01ab502c-5891-49e1-a0df-a5c91c4766d1","2ebc6936-46b1-4dd1-b446-278a4dad61fb","2018-11-21 19:08:45","lead_send","email",0,1,18000,"rent",1,"unfurnished","residential","standard",4.93763208028895
"54","01b2db53-306e-4dce-99af-db57e51e1e2d","5f24757f-422f-4b89-88fb-04aa1a0241e4","2018-11-21 21:45:49","lead_click","phone",2,2,2477888,"buy",1,"unfurnished","residential","featured",4.82855800621487
"55","01dc0253-0e33-4107-9852-2e3e39e12405","ab57660a-5342-456b-9449-5a190978691b","2018-11-21 12:47:44","lead_click","phone",4,5,3600000,"buy",35,"unfurnished","residential","featured",5.20222698769636
"56","01fc3113-b30e-488b-940e-065f32f83724","55424d7f-8dea-4348-a437-e4d04f7500ea","2018-11-21 09:07:56","lead_click","phone",5,5,225000,"rent",35,"unfurnished","residential","standard",5.35486587658525
"57","01fc3113-b30e-488b-940e-065f32f83724","55424d7f-8dea-4348-a437-e4d04f7500ea","2018-11-21 09:08:38","lead_click","phone",6,6,210000,"rent",35,"unfurnished","residential","standard",5.35437976547413
"58","0200ec25-e021-4018-8134-b98d05de21ee","b1397b49-571f-40a9-9304-2b4651cb6f24","2018-11-21 11:49:44","lead_click","phone",2,3,68000,"rent",1,"unfurnished","residential","featured",5.24250476547413
"59","0200ec25-e021-4018-8134-b98d05de21ee","b1397b49-571f-40a9-9304-2b4651cb6f24","2018-11-21 11:53:50","lead_click","email",2,3,68000,"rent",1,"unfurnished","residential","standard",5.23965754325191
"60","0200ec25-e021-4018-8134-b98d05de21ee","b1397b49-571f-40a9-9304-2b4651cb6f24","2018-11-21 11:57:27","lead_send","email",2,3,68000,"rent",1,"unfurnished","residential","standard",5.23714596917784
"61","0200ec25-e021-4018-8134-b98d05de21ee","b1397b49-571f-40a9-9304-2b4651cb6f24","2018-11-21 11:58:08","lead_click","phone",2,3,68000,"rent",1,"unfurnished","residential","featured",5.2366714321408
"62","02179859-10a4-4801-a9e3-11422239595c","3d62f64f-5ba0-49d0-8b43-4cbe91e40073","2018-11-21 09:47:37","lead_click","phone",0,1,69000,"rent",1,"unfurnished","residential","featured",5.32730800621487
"63","02179859-10a4-4801-a9e3-11422239595c","9ee12972-30ad-4927-b1dd-f1b2238d6cd0","2018-11-22 00:56:41","lead_click","phone",1,1,70000,"rent",1,"unfurnished","residential","featured",4.69601170991858
"64","02211b53-766d-453b-94ac-3899af6c7668","3f6057a8-7893-440e-9612-70ea10de6d92","2018-11-21 07:41:01","lead_click","phone",1,1,30000,"rent",1,"unfurnished","residential","featured",5.41522467288154
"65","02223ec6-15ea-4bba-9e08-b6a17fe44a2f","ba0c617f-ad85-46c7-8dc5-d7b390a30579","2018-11-21 13:06:37","lead_click","email",3,3,184995,"rent",35,"unfurnished","residential","standard",5.18911356177043
"66","02223ec6-15ea-4bba-9e08-b6a17fe44a2f","ba0c617f-ad85-46c7-8dc5-d7b390a30579","2018-11-21 13:06:44","lead_send","email",3,3,184995,"rent",35,"unfurnished","residential","standard",5.18903254325191
"67","022b5fee-9ef2-4b15-ac74-a3f1861e65c6","2c21bad1-07b3-4abf-bef8-5f8bffbbc742","2018-11-21 23:32:14","lead_click","phone",2,2,1425000,"buy",35,"unfurnished","residential","premium",4.75465754325191
"68","022b5fee-9ef2-4b15-ac74-a3f1861e65c6","2c21bad1-07b3-4abf-bef8-5f8bffbbc742","2018-11-21 23:37:53","lead_click","email",3,4,1399950,"buy",22,"unfurnished","residential","premium",4.7507339321408
"69","022b5fee-9ef2-4b15-ac74-a3f1861e65c6","2c21bad1-07b3-4abf-bef8-5f8bffbbc742","2018-11-21 23:38:55","lead_send","email",3,4,1399950,"buy",22,"unfurnished","residential","premium",4.75001633954821
"70","022b5fee-9ef2-4b15-ac74-a3f1861e65c6","2c21bad1-07b3-4abf-bef8-5f8bffbbc742","2018-11-21 23:57:06","lead_click","phone",3,4,1490000,"buy",22,"unfurnished","residential","standard",4.73738902473339
"71","022b5fee-9ef2-4b15-ac74-a3f1861e65c6","2c21bad1-07b3-4abf-bef8-5f8bffbbc742","2018-11-22 00:00:59","lead_click","phone",2,4,1825000,"buy",1,"unfurnished","residential","premium",4.73469226547413
